sorghum3	maize1_v4
Sobic.001G386600	Zm00001d028986
Sobic.001G386400	Zm00001d028988
Sobic.001G386300	Zm00001d028989
Sobic.001G386200	Zm00001d028992
Sobic.001G386100	Zm00001d028994
Sobic.001G386000	Zm00001d028995
Sobic.001G385900	Zm00001d028998
Sobic.001G385800	Zm00001d028999
Sobic.001G385400	Zm00001d029004
Sobic.001G385300	Zm00001d029008
Sobic.001G385000	Zm00001d029009
Sobic.001G384700	Zm00001d029010
Sobic.001G384600	Zm00001d029011
Sobic.001G384500	Zm00001d029012
Sobic.001G384400	Zm00001d029014
Sobic.001G384300	Zm00001d029020
Sobic.001G384200	Zm00001d029023
Sobic.001G384100	Zm00001d029025
Sobic.001G383900	Zm00001d029027
Sobic.001G383700	Zm00001d029028
Sobic.001G383800	Zm00001d029028
Sobic.001G383500	Zm00001d029030
Sobic.001G383400	Zm00001d029031
Sobic.001G383300	Zm00001d029034
Sobic.001G383200	Zm00001d029035
Sobic.001G383100	Zm00001d029036
Sobic.001G382900	Zm00001d029038
Sobic.001G382800	Zm00001d029039
Sobic.001G382700	Zm00001d029040
Sobic.001G382600	Zm00001d029041
Sobic.001G382500	Zm00001d029046
Sobic.001G382400	Zm00001d029047
Sobic.001G382200	Zm00001d029048
Sobic.001G382100	Zm00001d029049
Sobic.001G382000	Zm00001d029050
Sobic.001G381800	Zm00001d029051
Sobic.001G381700	Zm00001d029052
Sobic.001G381500	Zm00001d029053
Sobic.001G381200	Zm00001d029056
Sobic.001G381100	Zm00001d029059
Sobic.001G380900	Zm00001d029061
Sobic.001G380800	Zm00001d029062
Sobic.001G380700	Zm00001d029064
Sobic.001G380500	Zm00001d029065
Sobic.001G380200	Zm00001d029066
Sobic.001G380100	Zm00001d029067
Sobic.001G380000	Zm00001d029071
Sobic.001G379900	Zm00001d029072
Sobic.001G379700	Zm00001d029074
Sobic.001G379600	Zm00001d029075
Sobic.001G379200	Zm00001d029077
Sobic.001G379100	Zm00001d029078
Sobic.001G379000	Zm00001d029083
Sobic.001G378800	Zm00001d029084
Sobic.001G378600	Zm00001d029086
Sobic.001G378700	Zm00001d029089
Sobic.001G378400	Zm00001d029090
Sobic.001G378300	Zm00001d029091
Sobic.001G378200	Zm00001d029093
Sobic.001G378100	Zm00001d029095
Sobic.001G377700	Zm00001d029096
Sobic.001G377600	Zm00001d029098
Sobic.001G377500	Zm00001d029099
Sobic.001G377400	Zm00001d029100
Sobic.001G377000	Zm00001d029102
Sobic.001G376900	Zm00001d029104
Sobic.001G376700	Zm00001d029105
Sobic.001G375900	Zm00001d029106
Sobic.001G376400	Zm00001d029106
Sobic.001G375800	Zm00001d029107
Sobic.001G375500	Zm00001d029111
Sobic.001G375300	Zm00001d029118
Sobic.001G375200	Zm00001d029119
Sobic.001G375100	Zm00001d029120
Sobic.001G375000	Zm00001d029121
Sobic.001G374900	Zm00001d029122
Sobic.001G374800	Zm00001d029123
Sobic.001G374700	Zm00001d029124
Sobic.001G374600	Zm00001d029125
Sobic.001G374400	Zm00001d029126
Sobic.001G374200	Zm00001d029127
Sobic.001G374000	Zm00001d029129
Sobic.001G373900	Zm00001d029130
Sobic.001G373800	Zm00001d029133
Sobic.001G373700	Zm00001d029134
Sobic.001G373600	Zm00001d029135
Sobic.001G373400	Zm00001d029138
Sobic.001G373300	Zm00001d029139
Sobic.001G373200	Zm00001d029140
Sobic.001G373100	Zm00001d029141
Sobic.001G373000	Zm00001d029142
Sobic.001G372900	Zm00001d029143
Sobic.001G372800	Zm00001d029144
Sobic.001G372700	Zm00001d029149
Sobic.001G372600	Zm00001d029150
Sobic.001G372500	Zm00001d029151
Sobic.001G372400	Zm00001d029153
Sobic.001G372100	Zm00001d029164
Sobic.001G372000	Zm00001d029165
Sobic.001G371900	Zm00001d029170
Sobic.001G371800	Zm00001d029172
Sobic.001G371400	Zm00001d029173
Sobic.001G371100	Zm00001d029174
Sobic.001G371000	Zm00001d029177
Sobic.001G370900	Zm00001d029180
Sobic.001G369401	Zm00001d029183
Sobic.001G369500	Zm00001d029184
Sobic.001G370300	Zm00001d029188
Sobic.001G370100	Zm00001d029189
Sobic.001G370000	Zm00001d029190
Sobic.001G369900	Zm00001d029191
Sobic.001G369800	Zm00001d029193
Sobic.001G369600	Zm00001d029194
Sobic.001G369200	Zm00001d029195
Sobic.001G369000	Zm00001d029196
Sobic.001G368900	Zm00001d029197
Sobic.001G368800	Zm00001d029198
Sobic.001G368600	Zm00001d029200
Sobic.001G368500	Zm00001d029201
Sobic.001G368400	Zm00001d029202
Sobic.001G368300	Zm00001d029203
Sobic.001G368100	Zm00001d029206
Sobic.001G368000	Zm00001d029207
Sobic.001G367700	Zm00001d029208
Sobic.001G367301	Zm00001d029209
Sobic.001G367100	Zm00001d029212
Sobic.001G367000	Zm00001d029214
Sobic.001G366700	Zm00001d029215
Sobic.001G366600	Zm00001d029217
Sobic.001G366100	Zm00001d029218
Sobic.001G366200	Zm00001d029218
Sobic.001G366000	Zm00001d029222
Sobic.001G365900	Zm00001d029223
Sobic.001G365700	Zm00001d029226
Sobic.001G365600	Zm00001d029227
Sobic.001G365200	Zm00001d029231
Sobic.001G365100	Zm00001d029232
Sobic.001G365000	Zm00001d029233
Sobic.001G364800	Zm00001d029234
Sobic.001G364700	Zm00001d029235
Sobic.001G364500	Zm00001d029238
Sobic.001G364200	Zm00001d029241
Sobic.001G364400	Zm00001d029241
Sobic.001G364100	Zm00001d029242
Sobic.001G363700	Zm00001d029243
Sobic.001G363300	Zm00001d029246
Sobic.001G363200	Zm00001d029247
Sobic.001G363000	Zm00001d029248
Sobic.001G362800	Zm00001d029249
Sobic.001G362500	Zm00001d029254
Sobic.001G362601	Zm00001d029254
Sobic.001G362400	Zm00001d029255
Sobic.001G362300	Zm00001d029256
Sobic.001G362001	Zm00001d029258
Sobic.001G361800	Zm00001d029260
Sobic.001G361600	Zm00001d029263
Sobic.001G361300	Zm00001d029264
Sobic.001G361200	Zm00001d029266
Sobic.001G361100	Zm00001d029270
Sobic.001G360600	Zm00001d029272
Sobic.001G360900	Zm00001d029272
Sobic.001G360500	Zm00001d029274
Sobic.001G360400	Zm00001d029280
Sobic.001G360200	Zm00001d029281
Sobic.001G360000	Zm00001d029285
Sobic.001G359900	Zm00001d029286
Sobic.001G359800	Zm00001d029287
Sobic.001G359400	Zm00001d029289
Sobic.001G359500	Zm00001d029289
Sobic.001G359100	Zm00001d029290
Sobic.001G359200	Zm00001d029290
Sobic.001G358900	Zm00001d029293
Sobic.001G358800	Zm00001d029297
Sobic.001G358700	Zm00001d029299
Sobic.001G358600	Zm00001d029300
Sobic.001G358500	Zm00001d029303
Sobic.001G358000	Zm00001d029305
Sobic.001G357900	Zm00001d029313
Sobic.001G357700	Zm00001d029314
Sobic.001G357800	Zm00001d029314
Sobic.001G357650	Zm00001d029319
Sobic.001G357600	Zm00001d029320
Sobic.001G357500	Zm00001d029321
Sobic.001G357300	Zm00001d029324
Sobic.001G357200	Zm00001d029325
Sobic.001G356600	Zm00001d029328
Sobic.001G356500	Zm00001d029329
Sobic.001G356300	Zm00001d029330
Sobic.001G356200	Zm00001d029331
Sobic.001G356100	Zm00001d029333
Sobic.001G355800	Zm00001d029336
Sobic.001G355600	Zm00001d029339
Sobic.001G355400	Zm00001d029340
Sobic.001G355300	Zm00001d029341
Sobic.001G355200	Zm00001d029342
Sobic.001G355100	Zm00001d029343
Sobic.001G354900	Zm00001d029347
Sobic.001G354800	Zm00001d029349
Sobic.001G354700	Zm00001d029350
Sobic.001G354600	Zm00001d029352
Sobic.001G354200	Zm00001d029359
Sobic.001G354400	Zm00001d029359
Sobic.001G353600	Zm00001d029361
Sobic.001G353501	Zm00001d029365
Sobic.001G353400	Zm00001d029366
Sobic.001G353300	Zm00001d029371
Sobic.001G353100	Zm00001d029372
Sobic.001G353000	Zm00001d029373
Sobic.001G352900	Zm00001d029375
Sobic.001G352600	Zm00001d029376
Sobic.001G352500	Zm00001d029377
Sobic.001G352400	Zm00001d029378
Sobic.001G352300	Zm00001d029380
Sobic.001G351800	Zm00001d029383
Sobic.001G351900	Zm00001d029383
Sobic.001G351600	Zm00001d029386
Sobic.001G351500	Zm00001d029387
Sobic.001G351400	Zm00001d029388
Sobic.001G351100	Zm00001d029389
Sobic.001G351200	Zm00001d029389
Sobic.001G351000	Zm00001d029391
Sobic.001G350900	Zm00001d029392
Sobic.001G350600	Zm00001d029393
Sobic.001G350501	Zm00001d029394
Sobic.001G350100	Zm00001d029395
Sobic.001G350000	Zm00001d029396
Sobic.001G349800	Zm00001d029397
Sobic.001G349700	Zm00001d029402
Sobic.001G349600	Zm00001d029407
Sobic.001G349500	Zm00001d029408
Sobic.001G349400	Zm00001d029409
Sobic.001G348800	Zm00001d029410
Sobic.001G348900	Zm00001d029410
Sobic.001G349000	Zm00001d029410
Sobic.001G348600	Zm00001d029412
Sobic.001G348100	Zm00001d029416
Sobic.001G348000	Zm00001d029417
Sobic.001G347901	Zm00001d029418
Sobic.001G347700	Zm00001d029419
Sobic.001G347600	Zm00001d029420
Sobic.001G347500	Zm00001d029422
Sobic.001G347400	Zm00001d029424
Sobic.001G347300	Zm00001d029426
Sobic.001G347201	Zm00001d029427
Sobic.001G347100	Zm00001d029428
Sobic.001G346900	Zm00001d029429
Sobic.001G346500	Zm00001d029432
Sobic.001G346300	Zm00001d029435
Sobic.001G345600	Zm00001d029437
Sobic.001G345700	Zm00001d029437
Sobic.001G345800	Zm00001d029437
Sobic.001G345400	Zm00001d029438
Sobic.001G345300	Zm00001d029441
Sobic.001G345200	Zm00001d029442
Sobic.001G345100	Zm00001d029443
Sobic.001G344600	Zm00001d029444
Sobic.001G344300	Zm00001d029446
Sobic.001G344000	Zm00001d029447
Sobic.001G343900	Zm00001d029448
Sobic.001G343832	Zm00001d029449
Sobic.001G343100	Zm00001d029451
Sobic.001G343300	Zm00001d029451
Sobic.001G343400	Zm00001d029451
Sobic.001G343500	Zm00001d029451
Sobic.001G343601	Zm00001d029451
Sobic.001G343000	Zm00001d029454
Sobic.001G342900	Zm00001d029455
Sobic.001G342500	Zm00001d029457
Sobic.001G342600	Zm00001d029457
Sobic.001G342400	Zm00001d029460
Sobic.001G341900	Zm00001d029461
Sobic.001G341800	Zm00001d029462
Sobic.001G341700	Zm00001d029464
Sobic.001G341600	Zm00001d029468
Sobic.001G341500	Zm00001d029473
Sobic.001G341400	Zm00001d029474
Sobic.001G341300	Zm00001d029475
Sobic.001G341100	Zm00001d029478
Sobic.001G341200	Zm00001d029478
Sobic.001G340600	Zm00001d029482
Sobic.001G340500	Zm00001d029483
Sobic.001G340300	Zm00001d029487
Sobic.001G340200	Zm00001d029489
Sobic.001G340000	Zm00001d029490
Sobic.001G339801	Zm00001d029495
Sobic.001G339600	Zm00001d029497
Sobic.001G339500	Zm00001d029498
Sobic.001G339400	Zm00001d029499
Sobic.001G339200	Zm00001d029501
Sobic.001G339300	Zm00001d029501
Sobic.001G339100	Zm00001d029502
Sobic.001G338800	Zm00001d029504
Sobic.001G338700	Zm00001d029505
Sobic.001G338600	Zm00001d029506
Sobic.001G338500	Zm00001d029515
Sobic.001G338400	Zm00001d029516
Sobic.001G338100	Zm00001d029518
Sobic.001G338900	Zm00001d029519
Sobic.001G339000	Zm00001d029523
Sobic.001G337500	Zm00001d029524
Sobic.001G336500	Zm00001d029525
Sobic.001G336200	Zm00001d029526
Sobic.001G336050	Zm00001d029527
Sobic.001G335400	Zm00001d029529
Sobic.001G335300	Zm00001d029530
Sobic.001G335000	Zm00001d029534
Sobic.001G334900	Zm00001d029539
Sobic.001G334600	Zm00001d029540
Sobic.001G334300	Zm00001d029543
Sobic.001G334200	Zm00001d029545
Sobic.001G334100	Zm00001d029548
Sobic.001G333900	Zm00001d029550
Sobic.001G333800	Zm00001d029552
Sobic.001G333700	Zm00001d029553
Sobic.001G333600	Zm00001d029555
Sobic.001G333500	Zm00001d029557
Sobic.001G333400	Zm00001d029558
Sobic.001G333300	Zm00001d029559
Sobic.001G333200	Zm00001d029560
Sobic.001G333100	Zm00001d029561
Sobic.001G332700	Zm00001d029563
Sobic.001G332500	Zm00001d029564
Sobic.001G332400	Zm00001d029566
Sobic.001G332300	Zm00001d029567
Sobic.001G332200	Zm00001d029568
Sobic.001G331500	Zm00001d029570
Sobic.001G331600	Zm00001d029571
Sobic.001G331800	Zm00001d029573
Sobic.001G331900	Zm00001d029576
Sobic.001G331200	Zm00001d029577
Sobic.001G330925	Zm00001d029578
Sobic.001G330850	Zm00001d029579
Sobic.001G330775	Zm00001d029581
Sobic.001G330600	Zm00001d029582
Sobic.001G330700	Zm00001d029582
Sobic.001G330500	Zm00001d029583
Sobic.001G330400	Zm00001d029584
Sobic.001G330300	Zm00001d029585
Sobic.001G330200	Zm00001d029586
Sobic.001G330100	Zm00001d029587
Sobic.001G330000	Zm00001d029590
Sobic.001G329800	Zm00001d029594
Sobic.001G329300	Zm00001d029595
Sobic.001G329200	Zm00001d029596
Sobic.001G329100	Zm00001d029597
Sobic.001G329001	Zm00001d029598
Sobic.001G328800	Zm00001d029599
Sobic.001G328500	Zm00001d029602
Sobic.001G328200	Zm00001d029603
Sobic.001G328100	Zm00001d029604
Sobic.001G327900	Zm00001d029607
Sobic.001G327800	Zm00001d029608
Sobic.001G327700	Zm00001d029611
Sobic.001G326400	Zm00001d029613
Sobic.001G326200	Zm00001d029617
Sobic.001G326000	Zm00001d029618
Sobic.001G325400	Zm00001d029619
Sobic.001G325600	Zm00001d029619
Sobic.001G325200	Zm00001d029626
Sobic.001G324900	Zm00001d029627
Sobic.001G324800	Zm00001d029628
Sobic.001G324700	Zm00001d029630
Sobic.001G324500	Zm00001d029631
Sobic.001G324600	Zm00001d029631
Sobic.001G324400	Zm00001d029632
Sobic.001G324300	Zm00001d029635
Sobic.001G324100	Zm00001d029636
Sobic.001G323600	Zm00001d029645
Sobic.001G323400	Zm00001d029647
Sobic.001G323000	Zm00001d029649
Sobic.001G322900	Zm00001d029650
Sobic.001G322832	Zm00001d029651
Sobic.001G322700	Zm00001d029652
Sobic.001G322600	Zm00001d029653
Sobic.001G322500	Zm00001d029654
Sobic.001G322400	Zm00001d029656
Sobic.001G322300	Zm00001d029657
Sobic.001G322100	Zm00001d029662
Sobic.001G322200	Zm00001d029662
Sobic.001G322000	Zm00001d029663
Sobic.001G321900	Zm00001d029664
Sobic.001G321800	Zm00001d029668
Sobic.001G321600	Zm00001d029669
Sobic.001G321700	Zm00001d029669
Sobic.001G321500	Zm00001d029673
Sobic.001G321400	Zm00001d029674
Sobic.001G321200	Zm00001d029675
Sobic.001G321100	Zm00001d029676
Sobic.001G320900	Zm00001d029677
Sobic.001G320500	Zm00001d029680
Sobic.001G320400	Zm00001d029681
Sobic.001G320300	Zm00001d029683
Sobic.001G320200	Zm00001d029684
Sobic.001G320000	Zm00001d029686
Sobic.001G319800	Zm00001d029688
Sobic.001G319900	Zm00001d029688
Sobic.001G319500	Zm00001d029696
Sobic.001G319600	Zm00001d029696
Sobic.001G319700	Zm00001d029696
Sobic.001G317700	Zm00001d029699
Sobic.001G317800	Zm00001d029699
Sobic.001G317900	Zm00001d029699
Sobic.001G318300	Zm00001d029699
Sobic.001G318500	Zm00001d029699
Sobic.001G318700	Zm00001d029699
Sobic.001G318900	Zm00001d029699
Sobic.001G319000	Zm00001d029699
Sobic.001G319100	Zm00001d029699
Sobic.001G319200	Zm00001d029699
Sobic.001G319300	Zm00001d029699
Sobic.001G318366	Zm00001d029700
Sobic.001G318600	Zm00001d029701
Sobic.001G318800	Zm00001d029701
Sobic.001G318000	Zm00001d029703
Sobic.001G318200	Zm00001d029703
Sobic.001G317600	Zm00001d029704
Sobic.001G317400	Zm00001d029706
Sobic.001G317200	Zm00001d029707
Sobic.001G317300	Zm00001d029707
Sobic.001G317000	Zm00001d029708
Sobic.001G316900	Zm00001d029711
Sobic.001G316700	Zm00001d029714
Sobic.001G316500	Zm00001d029715
Sobic.001G316400	Zm00001d029716
Sobic.001G316300	Zm00001d029718
Sobic.001G316200	Zm00001d029719
Sobic.001G316100	Zm00001d029720
Sobic.001G316000	Zm00001d029721
Sobic.001G315800	Zm00001d029723
Sobic.001G315500	Zm00001d029725
Sobic.001G315400	Zm00001d029726
Sobic.001G315200	Zm00001d029730
Sobic.001G315100	Zm00001d029733
Sobic.001G315000	Zm00001d029734
Sobic.001G314900	Zm00001d029736
Sobic.001G314800	Zm00001d029738
Sobic.001G314500	Zm00001d029740
Sobic.001G314300	Zm00001d029744
Sobic.001G314200	Zm00001d029745
Sobic.001G314000	Zm00001d029747
Sobic.001G313800	Zm00001d029749
Sobic.001G313700	Zm00001d029750
Sobic.001G313600	Zm00001d029752
Sobic.001G313500	Zm00001d029753
Sobic.001G313400	Zm00001d029754
Sobic.001G313301	Zm00001d029757
Sobic.001G313100	Zm00001d029758
Sobic.001G313000	Zm00001d029761
Sobic.001G312900	Zm00001d029762
Sobic.001G312700	Zm00001d029764
Sobic.001G312600	Zm00001d029768
Sobic.001G312500	Zm00001d029772
Sobic.001G312350	Zm00001d029773
Sobic.001G312200	Zm00001d029775
Sobic.001G311900	Zm00001d029776
Sobic.001G311800	Zm00001d029777
Sobic.001G311200	Zm00001d029778
Sobic.001G311100	Zm00001d029782
Sobic.001G311000	Zm00001d029783
Sobic.001G310900	Zm00001d029784
Sobic.001G310700	Zm00001d029785
Sobic.001G310400	Zm00001d029800
Sobic.001G310200	Zm00001d029801
Sobic.001G310300	Zm00001d029801
Sobic.001G310133	Zm00001d029802
Sobic.001G309900	Zm00001d029803
Sobic.001G309600	Zm00001d029806
Sobic.001G309400	Zm00001d029808
Sobic.001G309300	Zm00001d029809
Sobic.001G309200	Zm00001d029810
Sobic.001G309100	Zm00001d029811
Sobic.001G309000	Zm00001d029814
Sobic.001G308700	Zm00001d029815
Sobic.001G308600	Zm00001d029816
Sobic.001G308400	Zm00001d029818
Sobic.001G308300	Zm00001d029820
Sobic.001G308200	Zm00001d029822
Sobic.001G308100	Zm00001d029823
Sobic.001G308000	Zm00001d029825
Sobic.001G307900	Zm00001d029826
Sobic.001G306200	Zm00001d029827
Sobic.001G306400	Zm00001d029827
Sobic.001G306500	Zm00001d029827
Sobic.001G306800	Zm00001d029832
Sobic.001G306900	Zm00001d029833
Sobic.001G307000	Zm00001d029835
Sobic.001G307200	Zm00001d029839
Sobic.001G307300	Zm00001d029840
Sobic.001G307400	Zm00001d029840
Sobic.001G307600	Zm00001d029840
Sobic.001G307700	Zm00001d029842
Sobic.001G307800	Zm00001d029844
Sobic.001G305900	Zm00001d029846
Sobic.001G305800	Zm00001d029847
Sobic.001G305600	Zm00001d029848
Sobic.001G305500	Zm00001d029849
Sobic.001G305300	Zm00001d029850
Sobic.001G305200	Zm00001d029851
Sobic.001G304800	Zm00001d029852
Sobic.001G304700	Zm00001d029853
Sobic.001G304500	Zm00001d029855
Sobic.001G304400	Zm00001d029856
Sobic.001G304300	Zm00001d029857
Sobic.001G304100	Zm00001d029859
Sobic.001G304201	Zm00001d029859
Sobic.001G304000	Zm00001d029860
Sobic.001G303600	Zm00001d029861
Sobic.001G303300	Zm00001d029862
Sobic.001G303200	Zm00001d029865
Sobic.001G303750	Zm00001d029865
Sobic.001G303100	Zm00001d029868
Sobic.001G303000	Zm00001d029869
Sobic.001G302900	Zm00001d029872
Sobic.001G297500	Zm00001d029875
Sobic.001G297800	Zm00001d029879
Sobic.001G298100	Zm00001d029884
Sobic.001G298400	Zm00001d029885
Sobic.001G298500	Zm00001d029886
Sobic.001G298600	Zm00001d029887
Sobic.001G298800	Zm00001d029888
Sobic.001G298900	Zm00001d029889
Sobic.001G299400	Zm00001d029892
Sobic.001G299600	Zm00001d029896
Sobic.001G300201	Zm00001d029898
Sobic.001G300400	Zm00001d029899
Sobic.001G300500	Zm00001d029903
Sobic.001G300700	Zm00001d029903
Sobic.001G300800	Zm00001d029906
Sobic.001G300900	Zm00001d029906
Sobic.001G301000	Zm00001d029907
Sobic.001G301300	Zm00001d029907
Sobic.001G301400	Zm00001d029907
Sobic.001G301200	Zm00001d029910
Sobic.001G301500	Zm00001d029913
Sobic.001G301600	Zm00001d029913
Sobic.001G301900	Zm00001d029917
Sobic.001G302000	Zm00001d029918
Sobic.001G302100	Zm00001d029919
Sobic.001G302200	Zm00001d029920
Sobic.001G302300	Zm00001d029921
Sobic.001G302400	Zm00001d029922
Sobic.001G302600	Zm00001d029923
Sobic.001G302500	Zm00001d029924
Sobic.001G302666	Zm00001d029924
Sobic.001G302732	Zm00001d029924
Sobic.001G302800	Zm00001d029932
Sobic.001G297200	Zm00001d029934
Sobic.001G297000	Zm00001d029937
Sobic.001G296500	Zm00001d029938
Sobic.001G296300	Zm00001d029940
Sobic.001G296100	Zm00001d029946
Sobic.001G296000	Zm00001d029947
Sobic.001G295900	Zm00001d029948
Sobic.001G295800	Zm00001d029950
Sobic.001G295700	Zm00001d029955
Sobic.001G295600	Zm00001d029963
Sobic.001G295400	Zm00001d029964
Sobic.001G295300	Zm00001d029965
Sobic.001G295200	Zm00001d029968
Sobic.001G295100	Zm00001d029969
Sobic.001G295000	Zm00001d029970
Sobic.001G294900	Zm00001d029973
Sobic.001G294700	Zm00001d029974
Sobic.001G294400	Zm00001d029975
Sobic.001G294300	Zm00001d029976
Sobic.001G294200	Zm00001d029978
Sobic.001G294100	Zm00001d029979
Sobic.001G294000	Zm00001d029980
Sobic.001G293900	Zm00001d029981
Sobic.001G293800	Zm00001d029983
Sobic.001G293600	Zm00001d029988
Sobic.001G293400	Zm00001d029996
Sobic.001G293300	Zm00001d029997
Sobic.001G292800	Zm00001d029999
Sobic.001G293100	Zm00001d030002
Sobic.001G292400	Zm00001d030004
Sobic.001G292200	Zm00001d030005
Sobic.001G292100	Zm00001d030007
Sobic.001G292000	Zm00001d030009
Sobic.001G291900	Zm00001d030010
Sobic.001G291800	Zm00001d030011
Sobic.001G291400	Zm00001d030012
Sobic.001G291100	Zm00001d030014
Sobic.001G291000	Zm00001d030016
Sobic.001G290766	Zm00001d030018
Sobic.001G290700	Zm00001d030019
Sobic.001G290600	Zm00001d030020
Sobic.001G290500	Zm00001d030021
Sobic.001G290400	Zm00001d030023
Sobic.001G287400	Zm00001d030024
Sobic.001G287500	Zm00001d030026
Sobic.001G287600	Zm00001d030028
Sobic.001G287800	Zm00001d030031
Sobic.001G288100	Zm00001d030032
Sobic.001G288400	Zm00001d030035
Sobic.001G288500	Zm00001d030037
Sobic.001G288601	Zm00001d030038
Sobic.001G288800	Zm00001d030040
Sobic.001G289100	Zm00001d030045
Sobic.001G289500	Zm00001d030048
Sobic.001G289600	Zm00001d030051
Sobic.001G289800	Zm00001d030051
Sobic.001G289900	Zm00001d030053
Sobic.001G290000	Zm00001d030059
Sobic.001G290100	Zm00001d030061
Sobic.001G290200	Zm00001d030062
Sobic.001G286800	Zm00001d030068
Sobic.001G286700	Zm00001d030069
Sobic.001G286600	Zm00001d030074
Sobic.001G286400	Zm00001d030076
Sobic.001G286300	Zm00001d030079
Sobic.001G286200	Zm00001d030080
Sobic.001G286100	Zm00001d030083
Sobic.001G286000	Zm00001d030086
Sobic.001G285800	Zm00001d030087
Sobic.001G285400	Zm00001d030090
Sobic.001G285300	Zm00001d030091
Sobic.001G285200	Zm00001d030094
Sobic.001G285100	Zm00001d030095
Sobic.001G285000	Zm00001d030098
Sobic.001G284900	Zm00001d030101
Sobic.001G284600	Zm00001d030103
Sobic.001G284400	Zm00001d030108
Sobic.001G284200	Zm00001d030109
Sobic.001G284100	Zm00001d030110
Sobic.001G283600	Zm00001d030116
Sobic.001G283700	Zm00001d030117
Sobic.001G283400	Zm00001d030121
